,Unnamed: 0,Unnamed: 0.1,title,abstract,categories,created,id,doi,authors,year,month
114,274,274,"Subtle Contact Nuances in the Delivery of Human-to-Human Touch
  Distinguish Emotional Sentiment","We routinely communicate distinct social and emotional sentiments through
nuanced touch. For example, we might gently hold another's arm to offer a sense
of calm, yet intensively hold another's arm to express excitement or anxiety.
As this example indicates, distinct sentiments may be shaped by the subtlety in
one's touch delivery. This work investigates how slight distinctions in
skin-to-skin contact influence both the recognition of cued emotional messages
(e.g., anger, sympathy) and the rating of emotional content (i.e., arousal,
valence). By self-selecting preferred gestures (e.g., holding, stroking),
touchers convey distinct messages by touching the receiver's forearm.
Skin-to-skin contact attributes (e.g., velocity, depth, area) are optically
tracked in high resolution. Contact is then examined within gesture, between
messages. The results indicate touchers subtly, but significantly, vary contact
attributes of a gesture to communicate distinct messages, which are
recognizable by receivers. This tuning also correlates with receivers' arousal
and valence. For instance, arousal increases with velocity for stroking, and
depth for holding. Moreover, as shown here with human-to-human touch, valence
is tied with velocity, which is the same trend as reported with brushes. The
findings indicate that subtle nuance in skin-to-skin contact is important in
conveying social messages and inducing emotions.","['cs.HC', 'q-bio.NC']",2022-01-07,2201.02748,10.1109/TOH.2021.3137833,"['Shan Xu', 'Chang Xu', 'Sarah McIntyre', 'Håkan Olausson', 'Gregory J. Gerling']",2022,1
115,273,273,"Stochastic epidemiological model: Modeling the SARS-CoV-2 spreading in
  Mexico","In this paper we model the spreading of the SARS-CoV-2 in Mexico by
introducing a new stochastic approximation constructed from first principles,
structured on the basis of a Latent-Infectious- (Recovered or Deceased)
(LI(RD)) compartmental approximation, where the number of new infected
individuals caused by a single infectious individual per unit time (a day), is
a random variable of a Poisson distribution and whose parameter is modulated
through a weight-like time-dependent function. The weight function serves to
introduce a time dependence to the average number of new infections and as we
will show, this information can be extracted from empirical data, giving to the
model self-consistency and provides a tool to study information about periodic
patterns encoded in the epidemiological dynamics","['q-bio.PE', 'stat.AP']",2022-01-07,2201.02703,,"['Pablo Carlos López Vázquez', 'Gilberto Sánchez González', 'Jorge Martínez Ortega', 'Renato Salomón Arroyo Duarte']",2022,1
116,272,272,"Effect of In-vivo Heat Challenge on Physiological Parameters and
  Function of Peripheral Blood Mononuclear Cells in Immune Phenotyped Dairy
  Cattle","The frequency of heat waves are increasing due to climate change, which leads
to an increase in the occurrence of heat stress in dairy cattle. Previous
studies have shown that dairy cattle identified as high immune responders have
a reduced incidence of disease and improved vaccine response compared to
average and low responders. Additionally, it has been observed that when cells
from immune phenotyped cattle are exposed to in-vitro heat challenge, high
immune responders exhibit increased heat tolerance compared to average and low
responders. Therefore, the objective of this study was to evaluate
physiological parameters and the function of blood mononuclear cells in immune
phenotyped dairy cattle exposed to in-vivo heat challenge. A total of 24 immune
phenotyped lactating dairy cattle (8 high, 8 average and 8 low) were housed in
the tie-stall area of the barn and exposed to an in-vivo heat challenge for 4
hours on 2 subsequent days. Blood samples were taken both pre- and
post-challenge and respiration rates and rectal temperatures were recorded.
Temperature and humidity measurements were taken in correspondence with all
respiration rate and rectal temperature measurements to calculate the
temperature humidity index. Blood mononuclear cells were isolated from blood
collected pre and post challenge and the concentration of heat shock protein 70
and cell proliferation were assessed. Results showed that average and low
responders had significantly greater respiration rates compared to high
responders at a temperature humidity index of 77 and above. High responders had
a higher heat shock protein 70 concentration and greater cell proliferation
after in-vivo heat challenge compared to average and low responders. These
results paralleled those found during in-vitro heat challenge confirming that
high responders may be more resilient to heat stress compared average and low
responders.",['q-bio.CB'],2022-01-07,2201.02675,,"['S. L. Cartwright', 'J Schmied', 'A Livernois', 'B. A. Mallard']",2022,1
117,271,271,Using Genetic Data to Build Intuition about Population History,"Genetic data are now routinely used to study the history of population size,
subdivision, and gene flow. A variety of formal statistical methods is
available for testing hypotheses and fitting models to data. Yet it is often
unclear which hypotheses are worth testing, which models worth fitting. There
is a need for less formal methods that can be used in exploratory analysis of
genetic data. One approach to this problem uses *nucleotide site patterns*,
which provide a simple summary of the pattern in genetic data. This article
shows how to use them in exploratory data analysis.",['q-bio.PE'],2022-01-07,2201.02668,,['Alan R. Rogers'],2022,1
118,359,359,"Contact-mediated signaling enables disorder-driven transitions in
  cellular assemblies","We show that when cells communicate by contact-mediated interactions,
heterogeneity in cell shapes and sizes leads to qualitatively distinct
collective behavior in the tissue. For inter-cellular coupling that implements
lateral inhibition, such disorder-driven transitions can substantially alter
the asymptotic pattern of differentiated cells by modulating their fate choice
through changes in the neighborhood geometry. In addition, when contact-induced
signals influence inherent cellular oscillations, disorder leads to the
emergence of functionally relevant partially-ordered dynamical states.","['q-bio.TO', 'nlin.AO', 'physics.bio-ph']",2022-01-17,2201.06478,,"['Chandrashekar Kuyyamudi', 'Shakti N. Menon', 'Sitabhra Sinha']",2022,1
119,360,360,Methods for calculating coexistence mechanisms: Beyond scaling factors,"How do species coexist? A framework known as Modern Coexistence Theory
measures mechanisms of coexistence by comparing a species perturbed to low
density (the invader) to other species that remain at their typical densities
(the residents); this invader-resident comparison measures a rare-species
advantage that results from specialization. However, there are several
reasonable ways (i.e., methods) to compare invaders and residents, each
differing in practicality and biological interpretation. Here, using
theoretical arguments and case studies, we compare four such methods for
calculating coexistence mechanisms: 1) Scaling factors, the traditional
approach where resident growth rates are scaled by a measure of relative
sensitivity to competition, obtained by solving a system of linear equations;
2) The simple comparison, which gives equal weight to all resident species; 3)
Speed conversion factors, a novel method in which resident growth rates are
scaled by a ratio of generation times, and; 4) The invader-invader comparison,
another novel method in which a focal species is compared to itself at high vs.
low density. We conclude that the conventional scaling factors can be useful in
some theoretical research, but are not recommended for empirical applications,
i.e., determining the mechanisms of coexistence in real communities. Instead,
we recommend the simple comparison and speed conversion factor methods. The
speed conversion factors are most useful when comparing species with dissimilar
generation times. However, ecologists often study coexistence in guilds of
species with similar life-histories, and therefore, similar generation times.
In such scenarios, the easier-to-use simple comparison method is reasonable.","['q-bio.PE', 'q-bio.QM']",2022-01-17,2201.06666,,"['Evan Johnson', 'Alan Hastings']",2022,1
120,361,361,"The storage effect is not about bet-hedging or population
  stage-structure","The storage effect is a well-known explanation for the coexistence of
competing species in temporally varying environments. Like many complex
ecological theories, the storage effect is often used as an explanation for
observed coexistence on the basis of heuristic understanding, rather than
careful application of a detailed model. But, a careful examination of some
widely employed heuristic representations of the storage effect shows that they
can be misleading. One interpretation of the storage effect states that species
coexist by specializing on a small slice of all environmental states, and
therefore must have a robust life-stage (e.g., long-lived adults, a seedbank)
in order to ""wait it out"" for a good year. Another more general interpretation
states that ""buffering"" helps species ""wait it out"", where ""buffering"" means
populations are protected from large losses when the environment is poor and
competition is high. Here, we show that both of these conventional
interpretations are imperfect. Multiple models show that stage-structure, long
lifespans, and overlapping generations are not required for the storage effect.
Further, a species that experiences buffering necessarily grows poorly when the
environment is favorable and competition is high. We review the empirical
literature and conclude that species are likely to find themselves in this
good-environment/high-competition scenario, and therefore, that buffering tends
to hurt individual species. The buffering interpretation of the storage effect
can be thought of as conflating a community-level criterion for coexistence
with a population-level criterion for persistence; it is like claiming that
species can persist by limiting their own growth rates, since the
Lotka-Volterra model tells us that intraspecific competition must be greater
than interspecific competition.",['q-bio.PE'],2022-01-17,2201.06687,,"['Evan Johnson', 'Alan Hastings']",2022,1
121,439,439,"Critical time-dependent branching process modelling epidemic spreading
  with containment measures","During the COVID pandemic, periods of exponential growth of the disease have
been mitigated by containment measures that in different occasions have
resulted in a power-law growth of the number of cases. The first observation of
such behaviour has been obtained from 2020 late spring data coming from China
by Ziff and Ziff in Ref. [1]. After this important observation the power-law
scaling (albeit with different exponents) has also been observed in other
countries during periods of containment of the spread. Early interpretations of
these results suggest that this phenomenon might be due to spatial effects of
the spread. Here we show that temporal modulations of infectivity of
individuals due to containment measures can also cause power-law growth of the
number of cases over time. To this end we propose a stochastic well-mixed
Susceptible-Infected-Removed (SIR) model of epidemic spreading in presence of
containment measures resulting in time-dependent infectivity and we explore the
statistical properties of the resulting branching process at criticality. We
show that at criticality it is possible to observe power-law growth of the
number of cases with exponents ranging between one and two. Our asymptotic
analytical results are confirmed by extensive Monte Carlo simulations. Although
these results do not exclude that spatial effects might be important in
modulating the power-law growth of the number of cases at criticality, this
work shows that even well-mixed populations may already feature non-trivial
power-law exponents at criticality.","['physics.soc-ph', 'cond-mat.stat-mech', 'q-bio.PE']",2022-01-26,2201.10773,,"['Hanlin Sun', 'Ivan Kryven', 'Ginestra Bianconi']",2022,1
122,452,452,"Effect of receptor cooperativity on methylation dynamics in bacterial
  chemotaxis with weak and strong gradient","We study methylation dynamics of the chemoreceptors as an {\sl E.coli} cell
moves around in a spatially varying chemo-attractant environment. We consider
attractant concentration with strong and weak spatial gradient. During the
uphill and downhill motion of the cell along the gradient, we measure the
temporal variation of average methylation level of the receptor clusters. Our
numerical simulations show that the methylation dynamics depends sensitively on
the size of the receptor clusters and also on the strength of the gradient. At
short times after the beginning of a run, the methylation dynamics is mainly
controlled by short runs which are generally associated with high receptor
activity. This results in demethylation at short times. But for intermediate or
large times, long runs play an important role and depending on receptor
cooperativity or gradient strength, the qualitative variation of methylation
can be completely different in this time regime. For weak gradient, both for
uphill and downhill runs, after the initial demethylation, we find methylation
level increases steadily with time for all cluster sizes. Similar qualitative
behavior is observed for strong gradient during uphill runs as well. However,
the methylation dynamics for downhill runs in strong gradient show highly
non-trivial dependence on the receptor cluster size. We explain this behavior
as a result of interplay between the sensing and adaptation modules of the
signaling network.","['q-bio.CB', 'cond-mat.stat-mech', 'physics.bio-ph']",2022-01-27,2201.11418,10.1103/PhysRevE.105.014411,"['Shobhan Dev Mandal', 'Sakuntala Chatterjee']",2022,1
123,451,451,"Structural sensitivity in the functional responses of predator-prey
  models","In mathematical modeling, several different functional forms can often be
used to fit a data set equally well, especially if the data is sparse. In such
cases, these mathematically different but similar looking functional forms are
typically considered interchangeable. Recent work, however, shows that similar
functional responses may nonetheless result in significantly different
bifurcation points for the Rosenzweig-MacArthur predator-prey system. Since the
bifurcation behaviours include destabilising oscillations, predicting the
occurrence of such behaviours is clearly important. Ecologically, different
bifurcation behaviours mean that different predictions may be obtained from the
models. These predictions can range from stable coexistence to the extinction
of both species, so obtaining more accurate predictions is also clearly
important for conservationists. Mathematically, this difference in bifurcation
structure given similar functional responses is called structural sensitivity.
We extend the existing work to find that the Leslie-Gower-May predator-prey
system is also structurally sensitive to the functional response. Using the
Rosenzweig-MacArthur and Leslie-Gower-May models, we then aim to determine if
there is some way to obtain a functional description of data so that different
functional responses yield the same bifurcation structure, i.e., we aim to
describe data such that our model is not structurally sensitive. We analyze the
functional responses using two different methods to determine which part of
each function contributes most to the observed bifurcation behaviour. We find
that prey densities around the coexistence steady state are most important in
defining the functional response. Lastly, we propose a procedure for ecologists
and mathematical modelers to increase the accuracy of model predictions in
predator-prey systems.","['math.DS', 'q-bio.PE']",2022-01-26,2201.11256,,"['Sarah K. Wyse', 'Maria M. Martignoni', 'May Anne Mata', 'Eric Foxall', 'Rebecca C. Tyson']",2022,1
124,449,449,"Focal cortical dysplasia as a cause of epilepsy: the current evidence of
  associated genes and future therapeutic treatments","Focal cortical dysplasias (FCDs) are the most common cause of treatment
resistant epilepsy affecting the pediatric population. Most individuals with
FCD have seizure onset during the first five years of life and the majority
will have seizures by the age of sixteen. Many cases of FCD are postulated to
be the result of abnormal brain development in utero by germline or somatic
gene mutations regulating neuronal growth and migration during corticogenesis.
Other cases of FCD are thought to be related to infections during brain
development, or even other causes still unable to be fully determined. Typical
anti-seizure medications are oftentimes ineffective in FCD as well as surgery
is unable to be successfully performed due to the involvement of eloquent areas
of the brain or insufficient resection of the epileptogenic focus, posing a
challenge for physicians. The genetic nature of FCD provides an avenue for drug
development with several genetic and molecular targets undergoing study over
the last two decades.","['q-bio.NC', 'q-bio.GN', 'q-bio.SC']",2022-01-26,2201.11164,,"['Garrett Garner', 'Daniel Streetman', 'Joshua Fricker', 'Neal Patel', 'Nolan Brown', 'Shane Shahrestani', 'Julian Gendreau']",2022,1
125,448,448,OntoProtein: Protein Pretraining With Gene Ontology Embedding,"Self-supervised protein language models have proved their effectiveness in
learning the proteins representations. With the increasing computational power,
current protein language models pre-trained with millions of diverse sequences
can advance the parameter scale from million-level to billion-level and achieve
remarkable improvement. However, those prevailing approaches rarely consider
incorporating knowledge graphs (KGs), which can provide rich structured
knowledge facts for better protein representations. We argue that informative
biology knowledge in KGs can enhance protein representation with external
knowledge. In this work, we propose OntoProtein, the first general framework
that makes use of structure in GO (Gene Ontology) into protein pre-training
models. We construct a novel large-scale knowledge graph that consists of GO
and its related proteins, and gene annotation texts or protein sequences
describe all nodes in the graph. We propose novel contrastive learning with
knowledge-aware negative sampling to jointly optimize the knowledge graph and
protein embedding during pre-training. Experimental results show that
OntoProtein can surpass state-of-the-art methods with pre-trained protein
language models in TAPE benchmark and yield better performance compared with
baselines in protein-protein interaction and protein function prediction. Code
and datasets are available in https://github.com/zjunlp/OntoProtein.","['q-bio.BM', 'cs.CL', 'cs.LG']",2022-01-23,2201.11147,,"['Ningyu Zhang', 'Zhen Bi', 'Xiaozhuan Liang', 'Siyuan Cheng', 'Haosen Hong', 'Shumin Deng', 'Jiazhang Lian', 'Qiang Zhang', 'Huajun Chen']",2022,1
126,447,447,"A probabilistic latent variable model for detecting structure in binary
  data","We introduce a novel, probabilistic binary latent variable model to detect
noisy or approximate repeats of patterns in sparse binary data. The model is
based on the ""Noisy-OR model"" (Heckerman, 1990), used previously for disease
and topic modelling. The model's capability is demonstrated by extracting
structure in recordings from retinal neurons, but it can be widely applied to
discover and model latent structure in noisy binary data. In the context of
spiking neural data, the task is to ""explain"" spikes of individual neurons in
terms of groups of neurons, ""Cell Assemblies"" (CAs), that often fire together,
due to mutual interactions or other causes. The model infers sparse activity in
a set of binary latent variables, each describing the activity of a cell
assembly. When the latent variable of a cell assembly is active, it reduces the
probabilities of neurons belonging to this assembly to be inactive. The
conditional probability kernels of the latent components are learned from the
data in an expectation maximization scheme, involving inference of latent
states and parameter adjustments to the model. We thoroughly validate the model
on synthesized spike trains constructed to statistically resemble recorded
retinal responses to white noise stimulus and natural movie stimulus in data.
We also apply our model to spiking responses recorded in retinal ganglion cells
(RGCs) during stimulation with a movie and discuss the found structure.","['stat.ML', 'cs.LG', 'q-bio.NC']",2022-01-26,2201.11108,,"['Christopher Warner', 'Kiersten Ruda', 'Friedrich T. Sommer']",2022,1
127,446,446,"What makes us humans: Differences in the critical dynamics underlying
  the human and fruit-fly connectome","Previous simulation studies on human connectomes suggested, that critical
dynamics emerge subcrititcally in the so called Griffiths Phases. %This is the
consequence of the strong heterogeneity of the graphs. Now we investigate this
on the largest available brain network, the $21.662$ node fruit-fly connectome,
using the Kuramoto synchronization model. As this graph is less heterogeneous,
lacking modular structure and exhibit high topological dimension, we expect a
difference from the previous results. Indeed, the synchronization transition is
mean-field like, and the width of the transition region is larger than in
random graphs, but much smaller than as for the KKI-18 human connectome. This
demonstrates the effect of modular structure and dimension on the dynamics,
providing a basis for better understanding the complex critical dynamics of
humans.","['q-bio.NC', 'cond-mat.dis-nn', 'cond-mat.stat-mech', 'physics.bio-ph']",2022-01-26,2201.11084,,"['Géza Ódor', 'Gustavo Deco', 'Jeffrey Kellin']",2022,1
128,445,445,"Repetition and reproduction of preclinical medical studies: taking a
  leaf from the plant sciences with consideration of generalised systematic
  errors","Reproduction of pre-clinical results has a high failure rate. The fundamental
methodology including replication (""protocol"") for hypothesis
testing/validation to a state allowing inference, varies within medical and
plant sciences with little justification. Here, five protocols are
distinguished which deal differently with systematic/random errors and vary
considerably in result veracity. Aim: to compare prevalence of protocols
(defined in text). Medical/plant science articles from 2017/2019 were surveyed:
713 random articles assessed for eligibility for counts: first (with p-values):
1) non-replicated; 2) global; 3) triple-result protocols; second: 4)
replication-error protocol; 5) meta-analyses. Inclusion criteria:
human/plant/fungal studies with categorical groups. Exclusion criteria: phased
clinical trials, pilot studies, cases, reviews, technology, rare subjects,
-omic studies. Abbreviated PICOS question: which protocol was evident for a
main result with categorically distinct group difference(s) ? Electronic
sources: Journal Citation Reports 2017/2019, Google. Triplication prevalence
differed dramatically between sciences (both years p<10-16; cluster-adjusted
chi-squared tests): From 320 studies (80/science/year): in 2017, 53 (66%, 95%
confidence interval (C.I.) 56%:77%) and in 2019, 48 (60%, C.I. 49%:71%) plant
studies had triple-result or triplicated global protocols, compared with, in
both years, 4 (5%, C.I. 0.19%:9.8%) medical studies. Plant sciences had a
higher prevalence of protocols more likely to counter generalised systematic
errors (the most likely cause of false positives) and random error than
non-replicated protocols, without suffering from serious flaws found with
random-Institutes protocols. It is suggested that a triple-result
(organised-reproduction) protocol, with Institute consortia, is likely to solve
most problems connected with the replicability crisis.",['q-bio.QM'],2022-01-26,2201.1096,,"['Jeremy S. C. Clark', 'Anna Salacka', 'Agnieszka Boron', 'Thierry van de Wetering', 'Konrad Podsiadlo', 'Kamila Rydzewska', 'Krzysztof Safranow', 'Kazimierz Ciechanowski', 'Leszek Domanski', 'Andrzej Ciechanowicz']",2022,1
129,444,444,Two Remarks on The Sackin and Colless Indices of Trees,"The Sackin and Colless indices are two widely-used metrics for measuring the
balance of trees and for testing evolutionary models in phylogenetics. This
short paper provides an asymptotic analysis of the expected Sackin and Colless
indices on tree shapes (which are full binary unlabelled trees) under the
uniform model where tree shapes are sampled with equal probability. It also
presents a short elementary proof of the closed formula for the expected Sackin
index of phylogenetic trees (which are full binary tree with leaves being
labelled) under the uniform model. The new derivation does not even use the
Catalan numbers.",['q-bio.PE'],2022-01-26,2201.10958,,"['Gary Goh', 'Michael Fuchs', 'Louxin Zhang']",2022,1
130,443,443,"Fast, Flexible, and Exact Minimum Flow Decompositions via ILP","Minimum flow decomposition (MFD) (the problem of finding a minimum set of
paths that perfectly decomposes a flow) is a classical problem in Computer
Science, and variants of it are powerful models in multiassembly problems in
Bioinformatics (e.g. RNA assembly). However, because this problem and its
variants are NP-hard, practical multiassembly tools either use heuristics or
solve simpler, polynomial-time solvable versions of the problem, which may
yield solutions that are not mini-mal or do not perfectly decompose the flow.
Many RNA assemblers also use integer linear programming(ILP) formulations of
such practical variants, having the major limitation they need to encode all
the potentially exponentially many solution paths. Moreover, the only exact
solver for MFD does not scale to large instances and cannot be efficiently
generalized to practical MFD variants. In this work, we provide the first
practical ILP formulation for MFD (and thus the first fast and exact solver for
MFD), based on encoding all of the exponentially many solution paths using only
a quadratic number of variables. On both simulated and real flow graphs, our
approach solves any instance in under 13 seconds. We also show that our ILP
formulation can be easily and efficiently adapted for many practical variants,
such as incorporating longer or paired-end reads or minimizing flow errors. We
hope that our results can remove the current tradeoff between the complexity of
a multi assembly model and its tractability and can lie at the core of future
practical RNA assembly tools.","['q-bio.GN', 'math.CO', 'math.OC']",2022-01-26,2201.10923,,"['Fernando H. C. Dias', 'Lucia Williams', 'Brendan Mumey', 'Alexandru I. Tomescu']",2022,1
131,442,442,"Evolved interactions stabilize many coexisting phases in multicomponent
  liquids","Phase separation has emerged as an essential concept for the spatial
organization inside biological cells. However, despite the clear relevance to
virtually all physiological functions, we understand surprisingly little about
what phases form in a system of many interacting components, like in cells.
Here, we introduce a new numerical method based on physical relaxation dynamics
to study the coexisting phases in such systems. We use our approach to optimize
interactions between components, similar to how evolution might have optimized
the interactions of proteins. These evolved interactions robustly lead to a
defined number of phases, despite substantial uncertainties in the initial
composition, while random or designed interactions perform much worse.
Moreover, the optimized interactions are robust to perturbations and they allow
fast adaption to new target phase counts. We thus show that genetically encoded
interactions of proteins provide versatile control of phase behavior. The
phases forming in our system are also a concrete example of a robust emergent
property that does not rely on fine-tuning the parameters of individual
constituents.","['physics.bio-ph', 'cond-mat.soft', 'cond-mat.stat-mech', 'q-bio.BM']",2022-01-26,2201.10898,,"['David Zwicker', 'Liedewij Laan']",2022,1
132,441,441,"A novel sustainable role of compost as a universal protective substitute
  for fish, chicken, pig, and cattle, and its estimation by structural equation
  modeling","Natural decomposition of organic matter is important in food systems, and
compost is worldwidely used as an organic fermented fertilizer, but, as a
feature of ecosystem, its effects on the animals are poorly understood. Here we
show that oral administration of compost itself and/or its included
thermophilic Bacillaceae, i.e. Caldibacillus hisashii and Weizmannia coagulans,
can regulate the prophylactic activities of various industrial animals. In
these regulatory processes, biological defense responses and/or efficient
utilization of fecal metabolites were in consistent with the alterations in
animal species-specific fecal inhabitant microbiota with reduced pathogenic
and/or non-pathogenic damages dependent upon environmental conditions.
Furthermore, association analyses and structural equation modeling predicted
gut inhabitant beneficial bacteria and metabolites that interacted with the
compost-derived thermophiles, as common key components beyond the animal
species. These results highlight the potential of universal probiotics based on
the microbial structure of compost for sustainable protective control in
agriculture, fishery and livestock industries.",['q-bio.QM'],2022-01-26,2201.10895,,"['Hirokuni Miyamoto', 'Wataru Suda', 'Hiroaki Kodama', 'Hideyuki Takahashi', 'Yumiko Nakanishi', 'Shigeharu Moriya', 'Kana Adachi', 'Nao Kiriyama', 'Masaya Wada', 'Daisuke Sudo', 'Shunsuke Ito', 'Shunsuke Ito', 'Minami Shibata', 'Shinji Wada', 'Takako Murano', 'Hitoshi Taguchi', 'Chie Shindo', 'Arisa Tsuboi', 'Naoko Tsuji', 'Makiko Matsuura', 'Chitose Ishii', 'Teruno Nakaguma', 'Toshiyuki Ito', 'Toru Okada', 'Teruo Matsushita', 'Takashi Satoh', 'Tamotsu Kato', 'Atsushi Kurotani', 'Hideaki Shima', 'Yudai Inabu', 'Yukihiro Tashiro', 'Kenji Sakai', 'Kenichi Mori', 'Takeshi Miura', 'Hidetoshi Morita', 'Shinji Fukuda', 'Jun Kikuchi', 'Hisashi Miyamoto', 'Masahira Hattori', 'Hiroshi Ohno']",2022,1
133,440,440,Hyperparameter Optimization for COVID-19 Chest X-Ray Classification,"Despite the introduction of vaccines, Coronavirus disease (COVID-19) remains
a worldwide dilemma, continuously developing new variants such as Delta and the
recent Omicron. The current standard for testing is through polymerase chain
reaction (PCR). However, PCRs can be expensive, slow, and/or inaccessible to
many people. X-rays on the other hand have been readily used since the early
20th century and are relatively cheaper, quicker to obtain, and typically
covered by health insurance. With a careful selection of model,
hyperparameters, and augmentations, we show that it is possible to develop
models with 83% accuracy in binary classification and 64% in multi-class for
detecting COVID-19 infections from chest x-rays.","['eess.IV', 'cs.CV', 'cs.LG', 'q-bio.QM']",2022-01-26,2201.10885,,"['Ibraheem Hamdi', 'Muhammad Ridzuan', 'Mohammad Yaqub']",2022,1
134,438,438,Do Neural Networks for Segmentation Understand Insideness?,"The insideness problem is an aspect of image segmentation that consists of
determining which pixels are inside and outside a region. Deep Neural Networks
(DNNs) excel in segmentation benchmarks, but it is unclear if they have the
ability to solve the insideness problem as it requires evaluating long-range
spatial dependencies. In this paper, the insideness problem is analysed in
isolation, without texture or semantic cues, such that other aspects of
segmentation do not interfere in the analysis. We demonstrate that DNNs for
segmentation with few units have sufficient complexity to solve insideness for
any curve. Yet, such DNNs have severe problems with learning general solutions.
Only recurrent networks trained with small images learn solutions that
generalize well to almost any curve. Recurrent networks can decompose the
evaluation of long-range dependencies into a sequence of local operations, and
learning with small images alleviates the common difficulties of training
recurrent networks with a large number of unrolling steps.","['cs.CV', 'cs.LG', 'q-bio.NC']",2022-01-25,2201.10664,10.1162/neco_a_01413,"['Kimberly Villalobos', 'Vilim Štih', 'Amineh Ahmadinejad', 'Shobhita Sundaram', 'Jamell Dozier', 'Andrew Francl', 'Frederico Azevedo', 'Tomotake Sasaki', 'Xavier Boix']",2022,1
135,455,455,"Modelling the effect of vascular status on tumour evolution and outcome
  after thermal therapy","Microscale oxygenation plays a prominent role in tumour progression.
Spatiotemporal variability of oxygen distribution in the tumour
microenvironment contributes to cellular heterogeneity and to the emergence of
normoxic and hypoxic populations. Local levels of oxygen strongly affect the
response of tumours to the administration of different therapeutic modalities
and, more generally, to the phenomenon of resistance to treatments. Several
interventions have been proposed to improve tumour oxygenation, being the
elevation of the local temperature (hyperthermia) an important one. While other
factors such as the metabolic activity have to be considered, the proficiency
of the tumour vascular system is a key factor both for the tissue oxygenation
and for its temperature maps. Consequently, the interplay of these factors has
attracted considerable attention from the mathematical modelling perspective.
Here we put forward a transport-based system of partial differential equations
aimed at describing the dynamics of healthy and tumour cell subpopulations at
the microscale in a region placed between two blood vessels. By using this
model with diverse flow conditions, we analyse the oxygen and temperature
profiles that arise in different scenarios of vascular status, both during free
progression and under thermal therapy. We find that low oxygen levels are
associated to elevations of temperature in locations preferentially populated
by hypoxic cells, and hyperthermia-induced cell death, being strongly dependent
on blood flow, would only appear under highly disrupted conditions of the local
vasculature. This results in a noticeable effect of heat on hypoxic cells.
Additionally, when pronounced cell death occurs, it is followed by a
significant increase in the oxygen levels.","['q-bio.TO', 'q-bio.PE']",2022-01-10,2201.11584,,"['Jesús J. Bosque', 'Gabriel F. Calvo', 'María Cruz Navarro']",2022,1
136,437,437,"The positive-negative mode link between brain connectivity,
  demographics, and behavior: A pre-registered replication of Smith et al. 2015","In mental health research, it has proven difficult to find measures of brain
function that provide reliable indicators of mental health and well-being,
including susceptibility to mental health disorders. Recently, a family of
data-driven analyses have provided such reliable measures when applied to
large, population-level datasets. In the current pre-registered replication
study, we show that the canonical correlation analysis (CCA) methods previously
developed using resting-state MRI functional connectivity and subject measures
of cognition and behavior from healthy adults are also effective in measuring
well-being (a ""positive-negative axis"") in an independent developmental
dataset. Our replication was successful in two out of three of our
pre-registered criteria, such that a primary CCA mode's weights displayed a
significant positive relationship and explained a significant amount of
variance in both functional connectivity and subject measures. The only
criteria that was not successful was that compared to other modes the magnitude
of variance explained by the primary CCA mode was smaller than predicted, a
result which could indicate a developmental trajectory of a primary mode. This
replication establishes a signature neurotypical relationship between
connectivity and phenotype, opening new avenues of research in neuroscience
with clear clinical applications.",['q-bio.NC'],2022-01-25,2201.10598,10.1098/rsos.201090,"['Nikhil Goyal1', 'Dustin Moraczewski', 'Peter A. Bandettini', 'Emily S. Finn', 'Adam G. Thomas']",2022,1
137,436,436,"MonarchNet: Differentiating Monarch Butterflies from Butterflies Species
  with Similar Phenotypes","In recent years, the monarch butterfly's iconic migration patterns have come
under threat from a number of factors, from climate change to pesticide use. To
track trends in their populations, scientists as well as citizen scientists
must identify individuals accurately. This is uniquely key for the study of
monarch butterflies because there exist other species of butterfly, such as
viceroy butterflies, that are ""look-alikes"" (coined by the Convention on
International Trade in Endangered Species of Wild Fauna and Flora), having
similar phenotypes. To tackle this problem and to aid in more efficient
identification, we present MonarchNet, the first comprehensive dataset
consisting of butterfly imagery for monarchs and five look-alike species. We
train a baseline deep-learning classification model to serve as a tool for
differentiating monarch butterflies and its various look-alikes. We seek to
contribute to the study of biodiversity and butterfly ecology by providing a
novel method for computational classification of these particular butterfly
species. The ultimate aim is to help scientists track monarch butterfly
population and migration trends in the most precise and efficient manner
possible.","['cs.CV', 'cs.AI', 'q-bio.PE', 'stat.AP']",2022-01-24,2201.10526,10.1096/fasebj.2021.35.S1.05504,['Thomas Y. Chen'],2022,1
